REF_DATE,GEO,Trade flow detail,Product,SCALAR_FACTOR,VALUE,STATUS
2020,Nova Scotia,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,262.1,
2020,Nova Scotia,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,178.6,
2020,Nova Scotia,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,871.4,
2020,Nova Scotia,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,22.7,
2020,New Brunswick,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,794.6,
2020,New Brunswick,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,949.8,
2020,New Brunswick,To Newfoundland and Labrador,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,27.3,
2020,New Brunswick,To Prince Edward Island,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.2,
2020,New Brunswick,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,24.4,
2020,New Brunswick,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,252.3,
2020,New Brunswick,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,167.1,
2020,New Brunswick,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,151.0,
2020,New Brunswick,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,9.2,
2020,New Brunswick,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.2,
2020,New Brunswick,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,4.1,
2020,New Brunswick,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.1,
2020,New Brunswick,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,384.5,
2020,New Brunswick,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,125.1,
2020,New Brunswick,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,313.1,
2020,New Brunswick,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,417.1,
2020,Quebec,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,738.6,
2020,Quebec,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,474.6,
2020,Quebec,To Newfoundland and Labrador,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.4,
2020,Quebec,To Prince Edward Island,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2020,Quebec,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,3.3,
2020,Quebec,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,261.4,
2020,Quebec,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,109.9,
2020,Quebec,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.8,
2020,Quebec,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,6.8,
2020,Quebec,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,46.8,
2020,Quebec,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,6.5,
2020,Quebec,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,175.5,
2020,Quebec,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,403.7,
2020,Quebec,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,37.6,
2020,Quebec,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,73.4,
2020,Ontario,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,892.6,
2020,Ontario,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,196.6,
2020,Ontario,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,9.1,
2020,Ontario,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.3,
2020,Ontario,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,25.6,
2020,Ontario,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,78.6,
2020,Ontario,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.6,
2020,Ontario,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,4.8,
2020,Ontario,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,20.3,
2020,Ontario,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,6.6,
2020,Ontario,To Northwest Territories,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.2,
2020,Ontario,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,68.7,
2020,Ontario,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,591.5,
2020,Ontario,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,49.3,
2020,Ontario,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,222.6,
2020,Manitoba,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,84.1,
2020,Manitoba,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,37.7,
2020,Manitoba,To Newfoundland and Labrador,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2020,Manitoba,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,4.9,
2020,Manitoba,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.3,
2020,Manitoba,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2020,Manitoba,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,12.7,
2020,Manitoba,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,4.8,
2020,Manitoba,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.5,
2020,Manitoba,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.9,
2020,Manitoba,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.3,
2020,Manitoba,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,20.7,
2020,Manitoba,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,78.6,
2020,Manitoba,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,12.2,
2020,Manitoba,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.7,
2020,Saskatchewan,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,22.3,
2020,Saskatchewan,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,11.2,
2020,Saskatchewan,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2020,Saskatchewan,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.1,
2020,Saskatchewan,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.7,
2020,Saskatchewan,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.7,
2020,Saskatchewan,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.4,
2020,Saskatchewan,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,4.3,
2020,Saskatchewan,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2020,Saskatchewan,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,4.5,
2020,Saskatchewan,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,6.4,
2020,Saskatchewan,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,17.4,
2020,Saskatchewan,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.4,
2020,Saskatchewan,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.5,
2020,Alberta,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,148.5,
2020,Alberta,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.1,
2020,Alberta,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.0,
2020,Alberta,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2020,Alberta,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,141.5,
2020,Alberta,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.1,
2020,Alberta,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,5.0,
2020,British Columbia,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,535.5,
2020,British Columbia,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1293.2,
2020,British Columbia,To Newfoundland and Labrador,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.0,
2020,British Columbia,To Prince Edward Island,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2020,British Columbia,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,7.3,
2020,British Columbia,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,18.3,
2020,British Columbia,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,56.3,
2020,British Columbia,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,64.8,
2020,British Columbia,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,38.2,
2020,British Columbia,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.0,
2020,British Columbia,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,35.7,
2020,British Columbia,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,271.9,
2020,British Columbia,To Yukon,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2020,British Columbia,To Northwest Territories,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2020,British Columbia,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,223.6,
2020,British Columbia,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,29.4,
2020,British Columbia,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,797.7,
2020,British Columbia,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,234.2,
2020,Yukon,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.5,
2020,Yukon,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.7,
2020,Yukon,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.1,
2020,Yukon,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.0,
2020,Yukon,To Yukon,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.6,
2020,Yukon,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.1,
2020,Yukon,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.5,
2020,Yukon,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2020,Yukon,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.4,
2020,Northwest Territories,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.6,
2020,Northwest Territories,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.2,
2020,Northwest Territories,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.9,
2020,Northwest Territories,To Northwest Territories,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.1,
2020,Northwest Territories,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.9,
2020,Northwest Territories,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.6,
2020,Northwest Territories,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.2,
2020,Nunavut,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.7,
2020,Nunavut,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,43.4,
2020,Nunavut,To Newfoundland and Labrador,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,24.5,
2020,Nunavut,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,3.7,
2020,Nunavut,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,3.6,
2020,Nunavut,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,5.7,
2020,Nunavut,To Northwest Territories,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.3,
2020,Nunavut,To Nunavut,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.7,
2020,Nunavut,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,39.9,
2020,Nunavut,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.8,
2021,Canada,Total supply and total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,9116.9,
2021,Canada,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2133.6,
2021,Canada,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2133.6,
2021,Canada,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2756.6,
2021,Canada,International re-exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,17.7,
2021,Canada,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1453.7,
2021,Newfoundland and Labrador,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,910.4,
2021,Newfoundland and Labrador,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1527.2,
2021,Newfoundland and Labrador,To Newfoundland and Labrador,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,801.5,
2021,Newfoundland and Labrador,To Prince Edward Island,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.7,
2021,Newfoundland and Labrador,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,191.7,
2021,Newfoundland and Labrador,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,23.7,
2021,Newfoundland and Labrador,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,112.6,
2021,Newfoundland and Labrador,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,184.7,
2021,Newfoundland and Labrador,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,37.5,
2021,Newfoundland and Labrador,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,4.8,
2021,Newfoundland and Labrador,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,28.4,
2021,Newfoundland and Labrador,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,8.3,
2021,Newfoundland and Labrador,To Yukon,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.7,
2021,Newfoundland and Labrador,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,594.1,
2021,Newfoundland and Labrador,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,99.1,
2021,Newfoundland and Labrador,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,131.6,
2021,Newfoundland and Labrador,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,9.7,
2021,Prince Edward Island,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,271.5,
2021,Prince Edward Island,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,478.9,
2021,Prince Edward Island,To Newfoundland and Labrador,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.1,
2021,Prince Edward Island,To Prince Edward Island,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,266.9,
2021,Prince Edward Island,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,26.3,
2021,Prince Edward Island,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,26.8,
2021,Prince Edward Island,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,40.1,
2021,Prince Edward Island,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,30.9,
2021,Prince Edward Island,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,4.8,
2021,Prince Edward Island,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.2,
2021,Prince Edward Island,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,3.0,
2021,Prince Edward Island,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.1,
2021,Prince Edward Island,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,132.3,
2021,Prince Edward Island,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,4.0,
2021,Prince Edward Island,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,79.6,
2021,Prince Edward Island,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.6,
2021,Nova Scotia,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,869.2,
2021,Nova Scotia,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2048.7,
2021,Nova Scotia,To Newfoundland and Labrador,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,25.7,
2021,Nova Scotia,To Prince Edward Island,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.9,
2021,Nova Scotia,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,566.3,
2021,Nova Scotia,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,134.8,
2021,Nova Scotia,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,55.8,
2021,Nova Scotia,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,131.4,
2021,Nova Scotia,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.8,
2021,Nova Scotia,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.2,
2021,Nova Scotia,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,11.2,
2021,Nova Scotia,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,9.4,
2021,Nova Scotia,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,371.4,
2021,Nova Scotia,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,273.4,
2021,Nova Scotia,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1111.0,
2021,Nova Scotia,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,29.6,
2021,New Brunswick,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1217.5,
2021,New Brunswick,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1179.0,
2021,New Brunswick,To Newfoundland and Labrador,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,36.4,
2021,New Brunswick,To Prince Edward Island,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.2,
2021,New Brunswick,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,27.2,
2021,New Brunswick,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,344.6,
2021,New Brunswick,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,160.8,
2021,New Brunswick,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,151.3,
2021,New Brunswick,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,11.5,
2021,New Brunswick,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.2,
2021,New Brunswick,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,4.6,
2021,New Brunswick,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.5,
2021,New Brunswick,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,393.7,
2021,New Brunswick,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,208.5,
2021,New Brunswick,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,440.8,
2021,New Brunswick,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,664.5,
2021,Quebec,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,903.9,
2021,Quebec,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,698.6,
2021,Quebec,To Newfoundland and Labrador,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.7,
2021,Quebec,To Prince Edward Island,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.1,
2021,Quebec,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,5.6,
2021,Quebec,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,381.5,
2021,Quebec,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,167.1,
2021,Quebec,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,3.3,
2021,Quebec,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,11.4,
2021,Quebec,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,78.5,
2021,Quebec,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,13.7,
2021,Quebec,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,280.4,
2021,Quebec,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,439.8,
2021,Quebec,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,36.7,
2021,Quebec,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,82.6,
2021,Ontario,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1076.7,
2021,Ontario,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,228.3,
2021,Ontario,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,10.3,
2021,Ontario,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.9,
2021,Ontario,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,24.9,
2021,Ontario,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,79.7,
2021,Ontario,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.8,
2021,Ontario,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,5.3,
2021,Ontario,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,22.8,
2021,Ontario,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,9.3,
2021,Ontario,To Northwest Territories,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.2,
2021,Ontario,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,75.5,
2021,Ontario,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,736.6,
2021,Ontario,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,73.1,
2021,Ontario,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,260.3,
2021,Manitoba,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,112.6,
2021,Manitoba,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,39.8,
2021,Manitoba,To Newfoundland and Labrador,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2021,Manitoba,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,5.5,
2021,Manitoba,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.5,
2021,Manitoba,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2021,Manitoba,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,12.7,
2021,Manitoba,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,6.0,
2021,Manitoba,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.6,
2021,Manitoba,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.1,
2021,Manitoba,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.4,
2021,Manitoba,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,21.8,
2021,Manitoba,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,105.6,
2021,Manitoba,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,12.1,
2021,Manitoba,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.0,
2021,Saskatchewan,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,28.9,
2021,Saskatchewan,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,11.0,
2021,Saskatchewan,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2021,Saskatchewan,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.1,
2021,Saskatchewan,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.5,
2021,Saskatchewan,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.6,
2021,Saskatchewan,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.4,
2021,Saskatchewan,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,3.8,
2021,Saskatchewan,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2021,Saskatchewan,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,5.1,
2021,Saskatchewan,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,6.7,
2021,Saskatchewan,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,24.4,
2021,Saskatchewan,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.5,
2021,Saskatchewan,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.7,
2021,Alberta,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,199.6,
2021,Alberta,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,3.3,
2021,Alberta,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,3.2,
2021,Alberta,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2021,Alberta,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,190.0,
2021,Alberta,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.1,
2021,Alberta,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,6.4,
2021,British Columbia,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,742.2,
2021,British Columbia,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1384.0,
